mode,K,n_targets,n_distractors,J,h_mean,h_se,h_ci95,n_seeds,v_mean,v_se,v_ci95,r_mean,r_se,r_ci95
copy,5,3,2,20,67.18881200000001,3.703544233438289,10.28103879202469,5,66.38950200000001,3.4168416066572362,9.485152300080488,1.0114,0.0071805292284064836,0.019933149138056397
copy,5,3,2,40,66.023312,3.154140078923889,8.755892859092716,5,65.427452,2.9045097777067297,8.06291914291388,1.0084,0.00384187454245969,0.010665043729868099
copy,5,3,2,80,72.470664,3.7341526547968003,10.366007769715917,5,70.81650199999999,2.9467963894361615,8.180306777074783,1.022,0.011193748255164594,0.03107384515633691
copy,5,3,5,10,65.48254,2.4804185438671427,6.885641877775187,5,65.27083999999999,2.2405032154920024,6.219636926205798,1.0026,0.005464430436925686,0.015169258892905702
copy,5,3,5,20,67.189882,3.7034239524423875,10.280704891980067,5,66.391904,3.417308173790593,9.486447490442686,1.0114,0.006954135460285496,0.019304680037752535
copy,5,3,5,40,66.02318199999999,3.1544451491924868,8.756739734158343,5,65.424528,2.904666420603923,8.063353983596489,1.0084,0.00384187454245969,0.010665043729868099
copy,5,3,5,80,72.473012,3.734396329806732,10.366684211543488,5,70.819394,2.949343523563506,8.187377621412292,1.022,0.011193748255164594,0.03107384515633691
copy,5,3,10,10,65.478846,2.4800023004376426,6.8844863860148955,5,65.270318,2.2396788998412243,6.217348625959238,1.0026,0.005464430436925686,0.015169258892905702
copy,5,3,10,20,67.186708,3.7019158471207843,10.276518391607297,5,66.3939,3.418009057855171,9.488393144605954,1.0112,0.007002856560004645,0.01943992981057289
copy,5,3,10,40,66.02747000000001,3.156030467047173,8.761140576522951,5,65.422524,2.904278816950261,8.062277995853924,1.0084,0.00384187454245969,0.010665043729868099
copy,5,3,10,80,72.471374,3.734378536448336,10.36663481718058,5,70.814514,2.944957673228258,8.175202500881644,1.022,0.011193748255164594,0.03107384515633691
copy,5,5,2,10,67.003236,2.9487625141703098,8.18576473933678,5,66.93993400000001,2.919060332315178,8.103311482506934,1.0008,0.0010677078252031103,0.002963956922763834
copy,5,5,2,20,67.946764,1.4236128948404487,3.9519493960770853,5,67.83315,1.3721976741745339,3.8092207435085057,1.0017999999999998,0.0009695359714832461,0.002691431856837491
copy,5,5,2,40,64.602112,1.6515598509239677,4.584730146164934,5,64.43936599999999,1.7584499348249882,4.881457019074167,1.0028000000000001,0.0025961509971494144,0.007206915168086774
copy,5,5,2,80,67.398728,1.5954864863087992,4.429070485993226,5,67.494602,1.6422154120254757,4.55878998378272,0.9986,0.0016613247725836082,0.004611837568692097
copy,5,5,5,10,67.001562,2.948577472594878,8.185251063923381,5,66.9397,2.9204673117191366,8.107217257332323,1.0008,0.0010677078252031103,0.002963956922763834
copy,5,5,5,20,67.946568,1.4238225139370413,3.9525312986892263,5,67.828874,1.372484611777488,3.8100172822943064,1.0017999999999998,0.0009695359714832461,0.002691431856837491
copy,5,5,5,40,64.604446,1.65223734485273,4.586610869311178,5,64.440052,1.7583170543033464,4.881088142746089,1.0028000000000001,0.0025961509971494144,0.007206915168086774
copy,5,5,5,80,67.399792,1.5948399052143136,4.427275576874934,5,67.49533,1.6434191353729592,4.562131519795335,0.9986,0.0016613247725836082,0.004611837568692097
copy,5,5,10,10,67.001676,2.950935652732198,8.191797371984581,5,66.9342,2.920867453992049,8.108328052281928,1.0008,0.0010677078252031103,0.002963956922763834
copy,5,5,10,20,67.946684,1.423798393515037,3.952464340397742,5,67.829968,1.3716171043166525,3.8076090815830272,1.0016,0.00107703296142688,0.002989843500921019
copy,5,5,10,40,64.603346,1.652787810714371,4.588138962543093,5,64.443488,1.7590728172972272,4.883186140817102,1.0028000000000001,0.0025961509971494144,0.007206915168086774
copy,5,5,10,80,67.400934,1.5957069995885842,4.42968263085791,5,67.495296,1.6437757410504623,4.563121457156083,0.9986,0.0016613247725836082,0.004611837568692097
copy,5,8,2,10,64.729028,1.5458603618483788,4.291308364491099,5,64.729428,1.5457726831051197,4.291064968299812,1.0,0.0,0.0
copy,5,8,2,20,66.243626,1.204207324976061,3.342879534133545,5,66.24714,1.203393304547604,3.3406198134241483,1.0,0.0,0.0
copy,5,8,2,40,66.640452,2.1345177857033666,5.925421373112545,5,66.638998,2.1332136144826177,5.921800993803746,1.0,0.0,0.0
copy,5,8,2,80,64.156256,1.4476970551969768,4.018807025226807,5,64.15778,1.449521776176543,4.023872450666083,1.0,0.0,0.0
copy,5,8,5,10,64.72941,1.5461210913573367,4.292032149607966,5,64.72795599999999,1.545938757569653,4.291525991013357,1.0,0.0,0.0
copy,5,8,5,20,66.24365,1.204372290884341,3.3433374794949304,5,66.245846,1.20303453952744,3.339623881728173,1.0,0.0,0.0
copy,5,8,5,40,66.640256,2.134113038619557,5.92429779520789,5,66.63831400000001,2.1325999733320824,5.920097525969861,1.0,0.0,0.0
copy,5,8,5,80,64.156002,1.447584754114245,4.0184952774211435,5,64.154806,1.4489293569722443,4.02222789495495,1.0,0.0,0.0
copy,5,8,10,10,64.726902,1.5456657345085965,4.290768078995863,5,64.7258,1.5448916235289778,4.288619146916442,1.0,0.0,0.0
copy,5,8,10,20,66.242582,1.2053421409931715,3.346029783397044,5,66.248368,1.2035542090882319,3.3410664844289313,1.0,0.0,0.0
copy,5,8,10,40,66.64115000000001,2.134102444403735,5.924268385664768,5,66.639746,2.1328675250554125,5.920840249553825,1.0,0.0,0.0
copy,5,8,10,80,64.15801,1.4494061993002516,4.023551609257498,5,64.151912,1.4471399913602006,4.017260616015917,1.0,0.0,0.0
